,Row,Anon Student Id,Problem Hierarchy,Problem Name,Problem View,Step Name,Step Start Time,First Transaction Time,Correct Transaction Time,Step End Time,Step Duration (sec),Correct Step Duration (sec),Error Step Duration (sec),Correct First Attempt,Incorrects,Hints,Corrects,KC(Default),Opportunity(Default)
33263,44438,ZBj33oo,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-245,1,RationalNumberline1,24:25.0,24:38.0,24:49.0,24:49.0,19,,19,0,3,1,1,Plot terminating proper fraction,2
33265,44440,ZBj33oo,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-134,1,RationalNumberline1,24:52.0,24:57.0,25:07.0,25:07.0,11,,11,0,3,1,1,Plot terminating proper fraction,3
33273,44448,ZBj33oo,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-166,1,RationalNumberline1,26:38.0,26:44.0,26:44.0,26:44.0,6,6,,1,0,0,1,Plot terminating proper fraction,4
33288,44463,ZBj33oo,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-148,1,RationalNumberline1,23:41.0,23:46.0,23:46.0,23:46.0,5,5,,1,0,0,1,Plot terminating proper fraction,5
36901,49036,1T4w47X,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-157,1,RationalNumberline1,56:36.0,56:45.0,56:45.0,56:45.0,9,9,,1,0,0,1,Plot terminating proper fraction,1
36919,49054,1T4w47X,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-180,1,RationalNumberline1,01:14.0,01:25.0,01:27.0,01:27.0,13,,13,0,1,0,1,Plot terminating proper fraction,2
36920,49055,1T4w47X,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-114,1,RationalNumberline1,01:30.0,01:52.0,02:00.0,02:00.0,30,,30,0,5,1,1,Plot terminating proper fraction,3
36928,49063,1T4w47X,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-155,1,RationalNumberline1,04:10.0,04:16.0,04:16.0,04:16.0,6,6,,1,0,0,1,Plot terminating proper fraction,4
36954,49089,1T4w47X,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-253,1,RationalNumberline1,09:58.0,10:03.0,10:03.0,10:03.0,5,5,,1,0,0,1,Plot terminating proper fraction,5
52013,68849,Ahip2F0,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-248,1,RationalNumberline1,52:29.0,52:45.0,53:15.0,53:15.0,39,,39,0,3,1,1,Plot terminating proper fraction,1
52015,68851,Ahip2F0,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-244,1,RationalNumberline1,53:24.0,53:33.0,54:12.0,54:12.0,40,,40,0,1,1,1,Plot terminating proper fraction,2
52017,68853,Ahip2F0,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-148,1,RationalNumberline1,54:16.0,54:31.0,54:59.0,54:59.0,36,,36,0,4,1,1,Plot terminating proper fraction,3
52039,68875,Ahip2F0,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-245,1,RationalNumberline1,17:30.0,17:44.0,18:16.0,18:16.0,41,,41,0,6,2,1,Plot terminating proper fraction,4
52058,68894,Ahip2F0,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-143,1,RationalNumberline1,23:20.0,23:26.0,23:30.0,23:30.0,10,,10,0,1,0,1,Plot terminating proper fraction,5
52061,68897,Ahip2F0,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-265,1,RationalNumberline1,24:10.0,24:16.0,24:16.0,24:16.0,6,6,,1,0,0,1,Plot terminating proper fraction,6
57942,77009,etcr9s4,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-148,1,RationalNumberline1,31:21.0,31:32.0,31:32.0,31:32.0,11,11,,1,0,0,1,Plot terminating proper fraction,1
57948,77015,etcr9s4,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-003,1,RationalNumberline1,34:20.0,34:26.0,34:26.0,34:26.0,6,6,,1,0,0,1,Plot terminating proper fraction,2
57962,77029,etcr9s4,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-046,1,RationalNumberline1,39:53.0,40:24.0,40:35.0,40:35.0,37,,37,0,0,1,1,Plot terminating proper fraction,3
57966,77033,etcr9s4,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-248,1,RationalNumberline1,41:54.0,42:30.0,42:40.0,42:40.0,41,,41,0,0,1,1,Plot terminating proper fraction,4
57968,77035,etcr9s4,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-213,1,RationalNumberline1,42:43.0,43:07.0,43:16.0,43:16.0,27,,27,0,0,1,1,Plot terminating proper fraction,5
57978,77045,etcr9s4,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-278,1,RationalNumberline1,47:04.0,47:35.0,47:37.0,47:37.0,33,,33,0,2,0,1,Plot terminating proper fraction,6
57982,77049,etcr9s4,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-134,1,RationalNumberline1,49:47.0,50:06.0,50:06.0,50:06.0,19,19,,1,0,0,1,Plot terminating proper fraction,7
59796,79686,GmSR249,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-003,1,RationalNumberline1,35:35.0,35:43.0,35:43.0,35:43.0,8,8,,1,0,0,1,Plot terminating proper fraction,1
59805,79695,GmSR249,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-213,1,RationalNumberline1,42:27.0,42:35.0,42:45.0,42:45.0,18,,18,0,1,0,1,Plot terminating proper fraction,2
59809,79699,GmSR249,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-022,1,RationalNumberline1,44:07.0,44:19.0,44:26.0,44:26.0,19,,19,0,2,0,1,Plot terminating proper fraction,3
68244,90456,ks545SC,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-046,1,RationalNumberline1,28:14.0,28:25.0,28:25.0,28:25.0,11,11,,1,0,0,1,Plot terminating proper fraction,1
68257,90469,ks545SC,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-151,1,RationalNumberline1,31:18.0,31:27.0,31:33.0,31:33.0,15,,15,0,3,1,1,Plot terminating proper fraction,2
68258,90470,ks545SC,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-244,1,RationalNumberline1,31:36.0,31:44.0,31:44.0,31:44.0,8,8,,1,0,0,1,Plot terminating proper fraction,3
68265,90477,ks545SC,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-043,1,RationalNumberline1,32:59.0,33:13.0,33:23.0,33:23.0,19.001,,19.001,0,3,1,1,Plot terminating proper fraction,4
68266,90478,ks545SC,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-022,1,RationalNumberline1,33:25.0,33:34.0,33:34.0,33:34.0,9,9,,1,0,0,1,Plot terminating proper fraction,5
68282,90494,ks545SC,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-204,1,RationalNumberline1,37:08.0,37:19.0,37:28.0,37:28.0,15.999,,15.999,0,4,1,1,Plot terminating proper fraction,6
68283,90495,ks545SC,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-248,1,RationalNumberline1,37:31.0,37:39.0,37:39.0,37:39.0,8,8,,1,0,0,1,Plot terminating proper fraction,7
68285,90497,ks545SC,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-272,1,RationalNumberline1,37:53.0,38:01.0,38:01.0,38:01.0,8,8,,1,0,0,1,Plot terminating proper fraction,8
73591,97851,lU0S6m4,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-143,1,RationalNumberline1,29:11.0,29:27.0,29:27.0,29:27.0,16,16,,1,0,0,1,Plot terminating proper fraction,1
73622,97882,lU0S6m4,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-003,1,RationalNumberline1,39:36.0,39:43.0,39:43.0,39:43.0,7,7,,1,0,0,1,Plot terminating proper fraction,2
80480,107103,Vd9xmeb,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-272,1,RationalNumberline1,11:56.0,12:10.0,12:10.0,12:10.0,14,14,,1,0,0,1,Plot terminating proper fraction,1
80503,107126,Vd9xmeb,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-143,1,RationalNumberline1,25:43.0,27:21.0,27:21.0,27:21.0,98,98,,1,0,0,1,Plot terminating proper fraction,2
84058,112156,0I891Gg,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-104,1,RationalNumberline1,16:53.0,17:33.0,17:35.0,17:35.0,42,,42,0,1,0,1,Plot terminating proper fraction,1
84061,112159,0I891Gg,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-180,1,RationalNumberline1,18:29.0,18:44.0,18:44.0,18:44.0,15,15,,1,0,0,1,Plot terminating proper fraction,2
84114,112212,0I891Gg,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-155,1,RationalNumberline1,49:06.0,49:18.0,49:31.0,49:31.0,25,,25,0,2,0,1,Plot terminating proper fraction,3
84116,112214,0I891Gg,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-046,1,RationalNumberline1,49:53.0,50:02.0,50:02.0,50:02.0,9,9,,1,0,0,1,Plot terminating proper fraction,4
89847,119559,35jI12H,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-186,1,RationalNumberline1,01:52.0,02:00.0,02:10.0,02:10.0,18,,18,0,1,0,1,Plot terminating proper fraction,1
89851,119563,35jI12H,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-180,1,RationalNumberline1,05:02.0,05:53.0,06:34.0,06:34.0,85,,85,0,9,3,1,Plot terminating proper fraction,2
89853,119565,35jI12H,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-146,1,RationalNumberline1,06:38.0,07:09.0,07:30.0,07:30.0,47,,47,0,6,2,1,Plot terminating proper fraction,3
89873,119585,35jI12H,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-114,1,RationalNumberline1,17:52.0,18:32.0,18:47.0,18:47.0,50,,50,0,3,1,1,Plot terminating proper fraction,4
89883,119595,35jI12H,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-134,1,RationalNumberline1,21:37.0,21:43.0,21:43.0,21:43.0,6,6,,1,0,0,1,Plot terminating proper fraction,5
95329,127197,59v7i97,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-244,1,RationalNumberline1,01:35.0,01:41.0,01:43.0,01:43.0,8,,8,0,1,0,1,Plot terminating proper fraction,1
95337,127205,59v7i97,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-253,1,RationalNumberline1,03:38.0,03:44.0,03:53.0,03:53.0,15,,15,0,3,1,1,Plot terminating proper fraction,2
95339,127207,59v7i97,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-153,1,RationalNumberline1,03:56.0,04:02.0,04:41.0,04:41.0,39,,39,0,12,4,1,Plot terminating proper fraction,3
95345,127213,59v7i97,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-245,1,RationalNumberline1,05:55.0,06:00.0,06:06.0,06:06.0,11,,11,0,3,1,1,Plot terminating proper fraction,4
95367,127235,59v7i97,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-213,1,RationalNumberline1,15:09.0,15:16.0,15:22.0,15:22.0,13,,13,0,3,1,1,Plot terminating proper fraction,5
95375,127243,59v7i97,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-186,1,RationalNumberline1,18:46.0,19:07.0,19:09.0,19:09.0,23,,23,0,1,0,1,Plot terminating proper fraction,6
99751,132795,7BJfpoV,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-178,1,RationalNumberline1,42:58.0,43:09.0,43:09.0,43:09.0,11,11,,1,0,0,1,Plot terminating proper fraction,1
99782,132826,7BJfpoV,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-181,1,RationalNumberline1,56:37.0,58:09.0,59:05.0,59:05.0,148,,148,0,2,0,1,Plot terminating proper fraction,2
99783,132827,7BJfpoV,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-244,1,RationalNumberline1,59:08.0,00:52.0,00:55.0,00:55.0,107,,107,0,2,0,1,Plot terminating proper fraction,3
99784,132828,7BJfpoV,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-180,1,RationalNumberline1,00:58.0,01:19.0,01:19.0,01:19.0,21,21,,1,0,0,1,Plot terminating proper fraction,4
99797,132841,7BJfpoV,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-265,1,RationalNumberline1,09:52.0,10:07.0,10:07.0,10:07.0,15,15,,1,0,0,1,Plot terminating proper fraction,5
106432,141350,7gi78ec,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-272,1,RationalNumberline1,43:29.0,43:40.0,43:40.0,43:40.0,11,11,,1,0,0,1,Plot terminating proper fraction,1
106459,141377,7gi78ec,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-062,1,RationalNumberline1,12:14.0,12:53.0,13:19.0,13:19.0,60,,60,0,6,2,1,Plot terminating proper fraction,2
106466,141384,7gi78ec,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-248,1,RationalNumberline1,15:00.0,15:06.0,15:25.0,15:25.0,20,,20,0,3,1,1,Plot terminating proper fraction,3
106469,141387,7gi78ec,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-134,1,RationalNumberline1,15:37.0,15:49.0,16:12.0,16:12.0,30,,30,0,9,3,1,Plot terminating proper fraction,4
106478,141396,7gi78ec,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-022,1,RationalNumberline1,18:08.0,18:26.0,18:42.0,18:42.0,29,,29,0,7,2,1,Plot terminating proper fraction,5
106481,141399,7gi78ec,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-146,1,RationalNumberline1,18:57.0,19:43.0,19:55.0,19:55.0,54,,54,0,5,1,1,Plot terminating proper fraction,6
106484,141402,7gi78ec,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-174,1,RationalNumberline1,21:07.0,21:29.0,21:50.0,21:50.0,37,,37,0,4,1,1,Plot terminating proper fraction,7
106490,141408,7gi78ec,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-155,1,RationalNumberline1,23:08.0,23:20.0,23:20.0,23:20.0,12,12,,1,0,0,1,Plot terminating proper fraction,8
110131,146408,7LZr10z,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-166,1,RationalNumberline1,53:53.0,54:09.0,55:56.0,55:56.0,119,,119,0,12,4,1,Plot terminating proper fraction,1
110132,146409,7LZr10z,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-253,1,RationalNumberline1,56:02.0,56:17.0,56:17.0,56:17.0,15,15,,1,0,0,1,Plot terminating proper fraction,2
110149,146426,7LZr10z,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-155,1,RationalNumberline1,05:23.0,05:33.0,05:33.0,05:33.0,10,10,,1,0,0,1,Plot terminating proper fraction,3
116978,155479,c71bRSy,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-180,1,RationalNumberline1,59:37.0,59:49.0,00:03.0,00:03.0,26,,26,0,2,0,1,Plot terminating proper fraction,1
116980,155481,c71bRSy,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-186,1,RationalNumberline1,00:27.0,00:34.0,00:34.0,00:34.0,7,7,,1,0,0,1,Plot terminating proper fraction,2
117004,155505,c71bRSy,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-046,1,RationalNumberline1,21:42.0,21:51.0,22:29.0,22:29.0,28,,28,0,6,2,1,Plot terminating proper fraction,3
117021,155522,c71bRSy,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-166,1,RationalNumberline1,39:04.0,39:42.0,40:02.0,40:02.0,53,,53,0,6,2,1,Plot terminating proper fraction,4
117022,155523,c71bRSy,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-104,1,RationalNumberline1,40:06.0,42:02.0,42:02.0,42:02.0,116,116,,1,0,0,1,Plot terminating proper fraction,5
117027,155528,c71bRSy,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-148,1,RationalNumberline1,35:05.0,35:25.0,35:43.0,35:43.0,38,,38,0,1,0,1,Plot terminating proper fraction,6
117033,155534,c71bRSy,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-134,1,RationalNumberline1,43:53.0,44:00.0,44:00.0,44:00.0,7,7,,1,0,0,1,Plot terminating proper fraction,7
122318,162573,C76m01z,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-043,1,RationalNumberline1,30:00.0,30:17.0,30:29.0,30:29.0,22,,22,0,3,1,1,Plot terminating proper fraction,1
122320,162575,C76m01z,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-003,1,RationalNumberline1,30:57.0,31:09.0,31:09.0,31:09.0,12,12,,1,0,0,1,Plot terminating proper fraction,2
122350,162605,C76m01z,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-157,1,RationalNumberline1,39:32.0,39:49.0,39:49.0,39:49.0,17,17,,1,0,0,1,Plot terminating proper fraction,3
122375,162630,C76m01z,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-062,1,RationalNumberline1,33:50.0,34:03.0,34:16.0,34:16.0,20,,20,0,3,1,1,Plot terminating proper fraction,4
127050,169115,E9dzBix,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-114,1,RationalNumberline1,58:05.0,58:52.0,58:52.0,58:52.0,47,47,,1,0,0,1,Plot terminating proper fraction,1
127087,169152,E9dzBix,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-134,1,RationalNumberline1,08:01.0,08:21.0,08:55.0,08:55.0,44.997,,44.997,0,22,7,1,Plot terminating proper fraction,2
127089,169154,E9dzBix,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-265,1,RationalNumberline1,08:58.0,09:07.0,09:26.0,09:26.0,23,,23,0,9,3,1,Plot terminating proper fraction,3
127091,169156,E9dzBix,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-153,1,RationalNumberline1,09:29.0,09:35.0,09:54.0,09:54.0,16.999,,16.999,0,7,2,1,Plot terminating proper fraction,4
127110,169175,E9dzBix,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-022,1,RationalNumberline1,17:18.0,17:27.0,18:09.0,18:09.0,30,,30,0,8,2,1,Plot terminating proper fraction,5
127112,169177,E9dzBix,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-146,1,RationalNumberline1,18:13.0,18:44.0,18:53.0,18:53.0,35.5,,35.5,0,1,2,1,Plot terminating proper fraction,6
132281,175982,F713eQN,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-148,1,RationalNumberline1,55:26.0,55:38.0,57:04.0,57:04.0,90,,90,0,7,2,1,Plot terminating proper fraction,1
132289,175990,F713eQN,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-181,1,RationalNumberline1,59:00.0,59:14.0,59:41.0,59:41.0,34,,34,0,5,2,1,Plot terminating proper fraction,2
132302,176003,F713eQN,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-278,1,RationalNumberline1,02:05.0,02:20.0,02:32.0,02:32.0,21,,21,0,3,1,1,Plot terminating proper fraction,3
132313,176014,F713eQN,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-186,1,RationalNumberline1,05:07.0,05:14.0,05:33.0,05:33.0,19,,19,0,3,1,1,Plot terminating proper fraction,4
132347,176048,F713eQN,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-134,1,RationalNumberline1,13:54.0,14:11.0,14:24.0,14:24.0,25,,25,0,4,1,1,Plot terminating proper fraction,5
132350,176051,F713eQN,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-003,1,RationalNumberline1,15:27.0,15:37.0,15:37.0,15:37.0,10,10,,1,0,0,1,Plot terminating proper fraction,6
139280,184994,hop791a,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-104,1,RationalNumberline1,11:21.0,11:57.0,12:38.0,12:38.0,77,,77,0,16,5,1,Plot terminating proper fraction,1
139283,184997,hop791a,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-003,1,RationalNumberline1,13:27.0,13:52.0,13:52.0,13:52.0,25,25,,1,0,0,1,Plot terminating proper fraction,2
139294,185008,hop791a,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-180,1,RationalNumberline1,21:04.0,21:19.0,21:19.0,21:19.0,15,15,,1,0,0,1,Plot terminating proper fraction,3
139321,185035,hop791a,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-181,1,RationalNumberline1,32:31.0,33:04.0,33:04.0,33:04.0,33,33,,1,0,0,1,Plot terminating proper fraction,4
142999,190114,i0PeR6q,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-022,1,RationalNumberline1,55:30.0,55:56.0,55:56.0,55:56.0,26,26,,1,0,0,1,Plot terminating proper fraction,1
143032,190147,i0PeR6q,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-186,1,RationalNumberline1,05:57.0,06:05.0,06:05.0,06:05.0,8,8,,1,0,0,1,Plot terminating proper fraction,2
143052,190167,i0PeR6q,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-104,1,RationalNumberline1,10:53.0,10:59.0,11:12.0,11:12.0,13,,13,0,3,1,1,Plot terminating proper fraction,3
145574,193739,i0PeR6q,"Unit RATIONAL-IRRATIONAL-NUMBERS, Section RATIONAL-IRRATIONAL-NUMBERS-1",RATIONAL1-253,1,RationalNumberline1,33:47.0,34:01.0,34:01.0,34:01.0,14,14,,1,0,0,1,Plot terminating proper fraction,4
